,Path,Length,Artist,Full_Path
525,Bach/Bwv001- 400 Chorales/024823b2.mid,52.42772887109374,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/024823b2.mid
526,Bach/Bwv001- 400 Chorales/024823bs.mid,27.0,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/024823bs.mid
527,Bach/Bwv001- 400 Chorales/065300b_.mid,249.0,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/065300b_.mid
528,Bach/Bwv001- 400 Chorales/007011b_.mid,35.454536,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/007011b_.mid
529,Bach/Bwv001- 400 Chorales/017507b_.mid,66.923068,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/017507b_.mid
530,Bach/Bwv001- 400 Chorales/037000b_.mid,22.5,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/037000b_.mid
531,Bach/Bwv001- 400 Chorales/019412b_.mid,25.5,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/019412b_.mid
532,Bach/Bwv001- 400 Chorales/036000b_.mid,42.5006103515625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/036000b_.mid
533,Bach/Bwv001- 400 Chorales/035600b_.mid,52.5,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/035600b_.mid
534,Bach/Bwv001- 400 Chorales/034600b_.mid,43.63701783789062,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/034600b_.mid
535,Bach/Bwv001- 400 Chorales/003806b_.mid,45.0006103515625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/003806b_.mid
536,Bach/Bwv001- 400 Chorales/066500b_.mid,173.33326399999999,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/066500b_.mid
537,Bach/Bwv001- 400 Chorales/009106b_.mid,27.5,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/009106b_.mid
538,Bach/Bwv001- 400 Chorales/009207b_.mid,116.842004,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/009207b_.mid
539,Bach/Bwv001- 400 Chorales/024526b_.mid,42.5006103515625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/024526b_.mid
540,Bach/Bwv001- 400 Chorales/024864bs.mid,41.8756103515625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/024864bs.mid
541,Bach/Bwv001- 400 Chorales/029700b_.mid,31.304304000000002,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/029700b_.mid
542,Bach/Bwv001- 400 Chorales/028700b_.mid,42.5006103515625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/028700b_.mid
543,Bach/Bwv001- 400 Chorales/066800com.mid,270.0,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/066800com.mid
544,Bach/Bwv001- 400 Chorales/006402b_.mid,27.5,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/006402b_.mid
545,Bach/Bwv001- 400 Chorales/Bwv011.6.mid,56.2506103515625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/Bwv011.6.mid
546,Bach/Bwv001- 400 Chorales/012206b_.mid,28.8005859375,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/012206b_.mid
547,Bach/Bwv001- 400 Chorales/033400b_.mid,40.0006103515625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/033400b_.mid
548,Bach/Bwv001- 400 Chorales/032400b_.mid,26.2506103515625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/032400b_.mid
549,Bach/Bwv001- 400 Chorales/024846b5.mid,35.454536,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/024846b5.mid
550,Bach/Bwv001- 400 Chorales/041900b_.mid,42.5006103515625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/041900b_.mid
551,Bach/Bwv001- 400 Chorales/040900b_.mid,29.999991999999995,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/040900b_.mid
552,Bach/Bwv001- 400 Chorales/024429bb.mid,32.5,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/024429bb.mid
553,Bach/Bwv001- 400 Chorales/036900b_.mid,42.5006103515625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/036900b_.mid
554,Bach/Bwv001- 400 Chorales/037900b_.mid,35.0006103515625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/037900b_.mid
555,Bach/Bwv001- 400 Chorales/027300b_.mid,28.695612,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/027300b_.mid
556,Bach/Bwv001- 400 Chorales/026300b_.mid,30.0,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/026300b_.mid
557,Bach/Bwv001- 400 Chorales/042600b_.mid,42.66727504101562,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/042600b_.mid
558,Bach/Bwv001- 400 Chorales/007607b_.mid,113.33410180175781,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/007607b_.mid
559,Bach/Bwv001- 400 Chorales/043600b_.mid,59.31816599999999,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/043600b_.mid
560,Bach/Bwv001- 400 Chorales/004803b_.mid,27.5,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/004803b_.mid
561,Bach/Bwv001- 400 Chorales/069100b_.mid,106.0,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/069100b_.mid
562,Bach/Bwv001- 400 Chorales/012805b_.mid,42.5006103515625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/012805b_.mid
563,Bach/Bwv001- 400 Chorales/Bwv008.6.mid,54.54543999999999,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/Bwv008.6.mid
564,Bach/Bwv001- 400 Chorales/006206bv.mid,20.0,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/006206bv.mid
565,Bach/Bwv001- 400 Chorales/017405b_.mid,70.909072,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/017405b_.mid
566,Bach/Bwv001- 400 Chorales/028600b_.mid,17.5,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/028600b_.mid
567,Bach/Bwv001- 400 Chorales/029600b_.mid,37.5006103515625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/029600b_.mid
568,Bach/Bwv001- 400 Chorales/009307b_.mid,40.0006103515625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/009307b_.mid
569,Bach/Bwv001- 400 Chorales/034700b_.mid,60.857082,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/034700b_.mid
570,Bach/Bwv001- 400 Chorales/035700b_.mid,40.0006103515625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/035700b_.mid
571,Bach/Bwv001- 400 Chorales/066400b_.mid,324.99987,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/066400b_.mid
572,Bach/Bwv001- 400 Chorales/024842b4.mid,108.40906199999999,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/024842b4.mid
573,Bach/Bwv001- 400 Chorales/013306b_.mid,42.5006103515625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/013306b_.mid
574,Bach/Bwv001- 400 Chorales/012306b_.mid,72.0009765625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/012306b_.mid
575,Bach/Bwv001- 400 Chorales/060600b_.mid,27.5,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/060600b_.mid
576,Bach/Bwv001- 400 Chorales/040800b_.mid,30.0,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/040800b_.mid
577,Bach/Bwv001- 400 Chorales/004807b_.mid,40.0006103515625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/004807b_.mid
578,Bach/Bwv001- 400 Chorales/041800b_.mid,42.5006103515625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/041800b_.mid
579,Bach/Bwv001- 400 Chorales/032500b_.mid,46.363623999999994,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/032500b_.mid
580,Bach/Bwv001- 400 Chorales/033500b_.mid,22.5,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/033500b_.mid
581,Bach/Bwv001- 400 Chorales/006502b_.mid,31.25,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/006502b_.mid
582,Bach/Bwv001- 400 Chorales/005708b_.mid,34.6875,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/005708b_.mid
583,Bach/Bwv001- 400 Chorales/073300b_.mid,275.0,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/073300b_.mid
584,Bach/Bwv001- 400 Chorales/Bwv028.6.mid,47.857094999999994,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/Bwv028.6.mid
585,Bach/Bwv001- 400 Chorales/024522b_.mid,33.191444,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/024522b_.mid
586,Bach/Bwv001- 400 Chorales/037800b_.mid,42.5006103515625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/037800b_.mid
587,Bach/Bwv001- 400 Chorales/036800b_.mid,53.035686000000005,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/036800b_.mid
588,Bach/Bwv001- 400 Chorales/015804b_.mid,46.363623999999994,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/015804b_.mid
589,Bach/Bwv001- 400 Chorales/024859b6.mid,38.29844333691406,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/024859b6.mid
590,Bach/Bwv001- 400 Chorales/022602b_.mid,65.2173,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/022602b_.mid
591,Bach/Bwv001- 400 Chorales/024864b6.mid,192.55802400000002,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/024864b6.mid
592,Bach/Bwv001- 400 Chorales/069000b_.mid,102.5007728017578,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/069000b_.mid
593,Bach/Bwv001- 400 Chorales/005903b_.mid,66.923068,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/005903b_.mid
594,Bach/Bwv001- 400 Chorales/012905b_.mid,138.0,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/012905b_.mid
595,Bach/Bwv001- 400 Chorales/043700b_.mid,80.0,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/043700b_.mid
596,Bach/Bwv001- 400 Chorales/042700b_.mid,37.5006103515625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/042700b_.mid
597,Bach/Bwv001- 400 Chorales/006707b_.mid,38.18247383789062,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/006707b_.mid
598,Bach/Bwv001- 400 Chorales/026200b_.mid,40.0006103515625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/026200b_.mid
599,Bach/Bwv001- 400 Chorales/027200b_.mid,41.8756103515625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/027200b_.mid
600,Bach/Bwv001- 400 Chorales/005206b_.mid,35.4005859375,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/005206b_.mid
601,Bach/Bwv001- 400 Chorales/019406bv.mid,42.5006103515625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/019406bv.mid
602,Bach/Bwv001- 400 Chorales/014710b_.mid,159.7509765625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/014710b_.mid
603,Bach/Bwv001- 400 Chorales/041100b_.mid,43.870948,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/041100b_.mid
604,Bach/Bwv001- 400 Chorales/040100b_.mid,43.63701783789062,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/040100b_.mid
605,Bach/Bwv001- 400 Chorales/025400b_.mid,30.0,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/025400b_.mid
606,Bach/Bwv001- 400 Chorales/019707ba.mid,42.5006103515625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/019707ba.mid
607,Bach/Bwv001- 400 Chorales/019007b_.mid,82.5,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/019007b_.mid
608,Bach/Bwv001- 400 Chorales/Bwv030.6v.mid,45.6,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/Bwv030.6v.mid
609,Bach/Bwv001- 400 Chorales/018007b_.mid,50.0,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/018007b_.mid
610,Bach/Bwv001- 400 Chorales/038500b_.mid,37.5006103515625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/038500b_.mid
611,Bach/Bwv001- 400 Chorales/007903bs.mid,60.00048828125,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/007903bs.mid
612,Bach/Bwv001- 400 Chorales/039500b_.mid,32.5,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/039500b_.mid
613,Bach/Bwv001- 400 Chorales/006404b_.mid,40.8,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/006404b_.mid
614,Bach/Bwv001- 400 Chorales/014907ch.mid,67.5006103515625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/014907ch.mid
615,Bach/Bwv001- 400 Chorales/008906b_.mid,33.75,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/008906b_.mid
616,Bach/Bwv001- 400 Chorales/009906b_.mid,37.5006103515625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/009906b_.mid
617,Bach/Bwv001- 400 Chorales/024310b_.mid,69.375,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/024310b_.mid
618,Bach/Bwv001- 400 Chorales/015301b_.mid,37.5006103515625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/015301b_.mid
619,Bach/Bwv001- 400 Chorales/014806b_.mid,32.5,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/014806b_.mid
620,Bach/Bwv001- 400 Chorales/004003b_.mid,30.0,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/004003b_.mid
621,Bach/Bwv001- 400 Chorales/010107bv.mid,32.5,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/010107bv.mid
622,Bach/Bwv001- 400 Chorales/030300b_.mid,42.66727504101562,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/030300b_.mid
623,Bach/Bwv001- 400 Chorales/031300b_.mid,38.18247383789062,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/031300b_.mid
624,Bach/Bwv001- 400 Chorales/011506b_.mid,35.0006103515625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/011506b_.mid
625,Bach/Bwv001- 400 Chorales/010506b_.mid,79.999968,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/010506b_.mid
626,Bach/Bwv001- 400 Chorales/015408b_.mid,35.0006103515625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/015408b_.mid
627,Bach/Bwv001- 400 Chorales/065200b_.mid,522.608565,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/065200b_.mid
628,Bach/Bwv001- 400 Chorales/014505bv.mid,32.4,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/014505bv.mid
629,Bach/Bwv001- 400 Chorales/064200b_.mid,81.6,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/064200b_.mid
630,Bach/Bwv001- 400 Chorales/008305b_.mid,32.5,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/008305b_.mid
631,Bach/Bwv001- 400 Chorales/036100b_.mid,32.5,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/036100b_.mid
632,Bach/Bwv001- 400 Chorales/Bwv017.7.mid,85.625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/Bwv017.7.mid
633,Bach/Bwv001- 400 Chorales/037100b_.mid,121.5,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/037100b_.mid
634,Bach/Bwv001- 400 Chorales/Bwv033.6.mid,57.5,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/Bwv033.6.mid
635,Bach/Bwv001- 400 Chorales/033700b_.mid,30.0,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/033700b_.mid
636,Bach/Bwv001- 400 Chorales/032700b_.mid,25.5,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/032700b_.mid
637,Bach/Bwv001- 400 Chorales/012106b_.mid,42.5006103515625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/012106b_.mid
638,Bach/Bwv001- 400 Chorales/018806b_.mid,31.875,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/018806b_.mid
639,Bach/Bwv001- 400 Chorales/012606bv.mid,71.48988733691407,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/012606bv.mid
640,Bach/Bwv001- 400 Chorales/011704b_.mid,38.71029004003906,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/011704b_.mid
641,Bach/Bwv001- 400 Chorales/069100orn.mid,108.0,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/069100orn.mid
642,Bach/Bwv001- 400 Chorales/008107b_.mid,49.565148,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/008107b_.mid
643,Bach/Bwv001- 400 Chorales/029400b_.mid,52.5,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/029400b_.mid
644,Bach/Bwv001- 400 Chorales/028400b_.mid,42.857099999999996,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/028400b_.mid
645,Bach/Bwv001- 400 Chorales/019710b_.mid,38.936117,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/019710b_.mid
646,Bach/Bwv001- 400 Chorales/024417bv.mid,42.5006103515625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/024417bv.mid
647,Bach/Bwv001- 400 Chorales/066600b_.mid,176.5828641923828,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/066600b_.mid
648,Bach/Bwv001- 400 Chorales/014007b_.mid,104.00048828125,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/014007b_.mid
649,Bach/Bwv001- 400 Chorales/Bwv009.7.mid,39.13101688769531,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/Bwv009.7.mid
650,Bach/Bwv001- 400 Chorales/051000b_.mid,70.0,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/051000b_.mid
651,Bach/Bwv001- 400 Chorales/035500b_.mid,40.0006103515625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/035500b_.mid
652,Bach/Bwv001- 400 Chorales/034500b_.mid,51.0,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/034500b_.mid
653,Bach/Bwv001- 400 Chorales/Bwv019.7ch.mid,54.00048828125,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/Bwv019.7ch.mid
654,Bach/Bwv001- 400 Chorales/026700ba.mid,54.375,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/026700ba.mid
655,Bach/Bwv001- 400 Chorales/024503b_.mid,31.304304000000002,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/024503b_.mid
656,Bach/Bwv001- 400 Chorales/006606b_.mid,25.0,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/006606b_.mid
657,Bach/Bwv001- 400 Chorales/030800b_.mid,40.000611041015624,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/030800b_.mid
658,Bach/Bwv001- 400 Chorales/027000b_.mid,42.5006103515625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/027000b_.mid
659,Bach/Bwv001- 400 Chorales/031800b_.mid,32.5,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/031800b_.mid
660,Bach/Bwv001- 400 Chorales/026000b_.mid,37.5006103515625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/026000b_.mid
661,Bach/Bwv001- 400 Chorales/006507b_.mid,50.0,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/006507b_.mid
662,Bach/Bwv001- 400 Chorales/042500b_.mid,70.909072,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/042500b_.mid
663,Bach/Bwv001- 400 Chorales/007507b_.mid,101.05331496972656,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/007507b_.mid
664,Bach/Bwv001- 400 Chorales/043500b_.mid,31.304304000000002,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/043500b_.mid
665,Bach/Bwv001- 400 Chorales/065900b_.mid,153.333318,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/065900b_.mid
666,Bach/Bwv001- 400 Chorales/Bwv010.7.mid,56.170136,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/Bwv010.7.mid
667,Bach/Bwv001- 400 Chorales/064900b_.mid,131.11098,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/064900b_.mid
668,Bach/Bwv001- 400 Chorales/Bwv029.8ch.mid,69.827535,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/Bwv029.8ch.mid
669,Bach/Bwv001- 400 Chorales/015905b_.mid,41.739708887695315,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/015905b_.mid
670,Bach/Bwv001- 400 Chorales/Bwv020.11.mid,51.0,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/Bwv020.11.mid
671,Bach/Bwv001- 400 Chorales/022703b_.mid,47.5,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/022703b_.mid
672,Bach/Bwv001- 400 Chorales/Bwv012.7.mid,37.5006103515625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/Bwv012.7.mid
673,Bach/Bwv001- 400 Chorales/008807b_.mid,36.0,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/008807b_.mid
674,Bach/Bwv001- 400 Chorales/014500ba.mid,30.0,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/014500ba.mid
675,Bach/Bwv001- 400 Chorales/019007ch.mid,81.8756103515625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/019007ch.mid
676,Bach/Bwv001- 400 Chorales/022701b_.mid,47.5,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/022701b_.mid
677,Bach/Bwv001- 400 Chorales/014907b_.mid,67.5006103515625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/014907b_.mid
678,Bach/Bwv001- 400 Chorales/025600b_.mid,40.909079999999996,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/025600b_.mid
679,Bach/Bwv001- 400 Chorales/004606bs.mid,43.01936477050781,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/004606bs.mid
680,Bach/Bwv001- 400 Chorales/040300b_.mid,47.25,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/040300b_.mid
681,Bach/Bwv001- 400 Chorales/041300b_.mid,75.0006103515625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/041300b_.mid
682,Bach/Bwv001- 400 Chorales/004006b_.mid,40.0006103515625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/004006b_.mid
683,Bach/Bwv001- 400 Chorales/039700b_.mid,57.27271199999999,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/039700b_.mid
684,Bach/Bwv001- 400 Chorales/038700b_.mid,22.5,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/038700b_.mid
685,Bach/Bwv001- 400 Chorales/010602b_.mid,131.999868,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/010602b_.mid
686,Bach/Bwv001- 400 Chorales/040400bv.mid,22.5,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/040400bv.mid
687,Bach/Bwv001- 400 Chorales/024415bv.mid,42.5006103515625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/024415bv.mid
688,Bach/Bwv001- 400 Chorales/037300b_.mid,37.5006103515625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/037300b_.mid
689,Bach/Bwv001- 400 Chorales/036300b_.mid,32.727264,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/036300b_.mid
690,Bach/Bwv001- 400 Chorales/016506b_.mid,21.6005859375,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/016506b_.mid
691,Bach/Bwv001- 400 Chorales/073800b_.mid,69.818176,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/073800b_.mid
692,Bach/Bwv001- 400 Chorales/065000b_.mid,212.1433425439453,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/065000b_.mid
693,Bach/Bwv001- 400 Chorales/Bwv036(2).4.mid,51.8756103515625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/Bwv036(2).4.mid
694,Bach/Bwv001- 400 Chorales/024440b_.mid,40.3125,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/024440b_.mid
695,Bach/Bwv001- 400 Chorales/Bwv024.6s.mid,38.18247383789062,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/Bwv024.6s.mid
696,Bach/Bwv001- 400 Chorales/014608b_.mid,41.25,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/014608b_.mid
697,Bach/Bwv001- 400 Chorales/031100b_.mid,65.454528,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/031100b_.mid
698,Bach/Bwv001- 400 Chorales/026900b_.mid,58.63634799999999,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/026900b_.mid
699,Bach/Bwv001- 400 Chorales/030100b_.mid,47.5,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/030100b_.mid
700,Bach/Bwv001- 400 Chorales/027900b_.mid,46.363623999999994,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/027900b_.mid
701,Bach/Bwv001- 400 Chorales/011407b_.mid,40.000611041015624,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/011407b_.mid
702,Bach/Bwv001- 400 Chorales/024864qt.mid,231.666574,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/024864qt.mid
703,Bach/Bwv001- 400 Chorales/011909b_.mid,44.0,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/011909b_.mid
704,Bach/Bwv001- 400 Chorales/014001b_.mid,419.31807,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/014001b_.mid
705,Bach/Bwv001- 400 Chorales/Bwv016.6.mid,42.5006103515625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/Bwv016.6.mid
706,Bach/Bwv001- 400 Chorales/038600b_.mid,47.857094999999994,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/038600b_.mid
707,Bach/Bwv001- 400 Chorales/006704b_.mid,28.50048828125,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/006704b_.mid
708,Bach/Bwv001- 400 Chorales/039600b_.mid,22.5,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/039600b_.mid
709,Bach/Bwv001- 400 Chorales/041200b_.mid,40.0006103515625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/041200b_.mid
710,Bach/Bwv001- 400 Chorales/040200b_.mid,62.5,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/040200b_.mid
711,Bach/Bwv001- 400 Chorales/004207b_.mid,70.0006103515625,Bach,raw_data_unzipped/Bach/Bwv001- 400 Chorales/004207b_.mid
